Title,track_id,artist,artist_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genres
Then He Kissed Me,7jeOETwLUP84mPQzxlD5nh,The Crystals,7rewR1TVjhisjI6gauUamf,0.431,0.678,4,-7.945,1,0.0365,0.7,6.37e-06,0.199,0.633,135.919,audio_features,7jeOETwLUP84mPQzxlD5nh,spotify:track:7jeOETwLUP84mPQzxlD5nh,https://api.spotify.com/v1/tracks/7jeOETwLUP84mPQzxlD5nh,https://api.spotify.com/v1/audio-analysis/7jeOETwLUP84mPQzxlD5nh,158685,4,"['classic girl group', 'doo-wop', 'rock-and-roll']"
Be My Baby,2G2YzndIA6jeWFPBXhUjh5,The Ronettes,7CyeXFnOrfC1N6z4naIpgo,0.511,0.769,4,-7.032,1,0.042,0.181,0.0,0.0921,0.818,129.657,audio_features,2G2YzndIA6jeWFPBXhUjh5,spotify:track:2G2YzndIA6jeWFPBXhUjh5,https://api.spotify.com/v1/tracks/2G2YzndIA6jeWFPBXhUjh5,https://api.spotify.com/v1/audio-analysis/2G2YzndIA6jeWFPBXhUjh5,160907,4,"['brill building pop', 'classic girl group', 'motown', 'rock-and-roll']"
Leader Of The Pack,6wzLLGFlWQ5jqTL13MU069,The Shangri-Las,1WvziZcLLYLoMMdmQx7qcN,0.417,0.546,0,-8.71,1,0.0858,0.725,0.0,0.543,0.31,126.224,audio_features,6wzLLGFlWQ5jqTL13MU069,spotify:track:6wzLLGFlWQ5jqTL13MU069,https://api.spotify.com/v1/tracks/6wzLLGFlWQ5jqTL13MU069,https://api.spotify.com/v1/audio-analysis/6wzLLGFlWQ5jqTL13MU069,173533,4,"['brill building pop', 'classic girl group', 'rock-and-roll']"
Tell Him - Single Version,7rGOWzo4evAQQ2FzrSKp0B,The Exciters,2GF1B0GIaFrLFLdfH6ufRO,0.708,0.616,5,-10.827,1,0.198,0.445,0.0,0.299,0.908,177.061,audio_features,7rGOWzo4evAQQ2FzrSKp0B,spotify:track:7rGOWzo4evAQQ2FzrSKp0B,https://api.spotify.com/v1/tracks/7rGOWzo4evAQQ2FzrSKp0B,https://api.spotify.com/v1/audio-analysis/7rGOWzo4evAQQ2FzrSKp0B,156160,4,"['classic girl group', 'northern soul']"
Let The Good Times Roll,2ePDfIXoP2HmC1hfsujb2J,Shirley & Lee,7kowgNVIlvDxx9Uhvcft5Y,0.502,0.445,1,-9.562,1,0.0688,0.481,0.0,0.0823,0.939,140.988,audio_features,2ePDfIXoP2HmC1hfsujb2J,spotify:track:2ePDfIXoP2HmC1hfsujb2J,https://api.spotify.com/v1/tracks/2ePDfIXoP2HmC1hfsujb2J,https://api.spotify.com/v1/audio-analysis/2ePDfIXoP2HmC1hfsujb2J,145653,4,"['doo-wop', 'rhythm and blues']"
T-Bone Blues,3DjwjAUPT4zvIu6ZzcgLGJ,T-Bone Walker,6nPKmEbQmR8jGZEm7ArOFX,0.541,0.283,0,-13.659,1,0.0527,0.805,0.0367,0.0736,0.564,76.828,audio_features,3DjwjAUPT4zvIu6ZzcgLGJ,spotify:track:3DjwjAUPT4zvIu6ZzcgLGJ,https://api.spotify.com/v1/tracks/3DjwjAUPT4zvIu6ZzcgLGJ,https://api.spotify.com/v1/audio-analysis/3DjwjAUPT4zvIu6ZzcgLGJ,228627,4,"['blues', 'chicago blues', 'electric blues', 'jazz blues', 'texas blues', 'traditional blues']"
Tip Toe Thru' the Tulips with Me - Remastered Version,3LtA6xUfw191QIC9bPjpcU,Tiny Tim,0Nc79lkTxXLSIIHDB8mqJC,0.583,0.317,4,-12.068,1,0.0485,0.942,0.0,0.247,0.71,136.054,audio_features,3LtA6xUfw191QIC9bPjpcU,spotify:track:3LtA6xUfw191QIC9bPjpcU,https://api.spotify.com/v1/tracks/3LtA6xUfw191QIC9bPjpcU,https://api.spotify.com/v1/audio-analysis/3LtA6xUfw191QIC9bPjpcU,110613,4,"['novelty', 'outsider']"
It's All In The Game,01OFUZ8btJxFI6n5igQUqx,Tommy Edwards,1ObAu0tz0NlOI6FNHTXchD,0.332,0.148,3,-17.523,1,0.032,0.864,0.0609,0.206,0.613,70.881,audio_features,01OFUZ8btJxFI6n5igQUqx,spotify:track:01OFUZ8btJxFI6n5igQUqx,https://api.spotify.com/v1/tracks/01OFUZ8btJxFI6n5igQUqx,https://api.spotify.com/v1/audio-analysis/01OFUZ8btJxFI6n5igQUqx,156440,4,"['deep adult standards', 'doo-wop', 'rhythm and blues']"
Kansas City,4GvyP7CnBJEV2t7L7vOkjw,Wilbert Harrison,7rETVFaF9VOFPmmzsY3kO6,0.727,0.665,1,-6.453,1,0.0352,0.653,0.233,0.349,0.912,114.979,audio_features,4GvyP7CnBJEV2t7L7vOkjw,spotify:track:4GvyP7CnBJEV2t7L7vOkjw,https://api.spotify.com/v1/tracks/4GvyP7CnBJEV2t7L7vOkjw,https://api.spotify.com/v1/audio-analysis/4GvyP7CnBJEV2t7L7vOkjw,150333,4,['rhythm and blues']
Sheets,5V4NlIfbLfR5c8U9330HY8,Damien Jurado,79JJCxCCfJ8HufX6w8q2k4,0.723,0.347,6,-9.694,1,0.0283,0.21,0.0122,0.124,0.166,109.972,audio_features,5V4NlIfbLfR5c8U9330HY8,spotify:track:5V4NlIfbLfR5c8U9330HY8,https://api.spotify.com/v1/tracks/5V4NlIfbLfR5c8U9330HY8,https://api.spotify.com/v1/audio-analysis/5V4NlIfbLfR5c8U9330HY8,256173,4,"['chamber pop', 'stomp and holler']"
Lost Coastlines,2016zoJ6TxYzqjwQNMh3kw,Okkervil River,5E7zSu46SqTmgKqsc0tFkY,0.533,0.783,9,-4.992,1,0.0314,0.0401,0.0,0.109,0.702,109.899,audio_features,2016zoJ6TxYzqjwQNMh3kw,spotify:track:2016zoJ6TxYzqjwQNMh3kw,https://api.spotify.com/v1/tracks/2016zoJ6TxYzqjwQNMh3kw,https://api.spotify.com/v1/audio-analysis/2016zoJ6TxYzqjwQNMh3kw,331800,4,"['austindie', 'chamber pop', 'indie rock', 'melancholia', 'modern folk rock', 'stomp and holler']"
7 & 7,62EcdBCqjB62CxnhgBkkJT,Turnpike Troubadours,1YSA4byX5AL1zoTsSTlB03,0.401,0.802,9,-5.278,1,0.0294,0.0227,0.0,0.338,0.849,191.093,audio_features,62EcdBCqjB62CxnhgBkkJT,spotify:track:62EcdBCqjB62CxnhgBkkJT,https://api.spotify.com/v1/tracks/62EcdBCqjB62CxnhgBkkJT,https://api.spotify.com/v1/audio-analysis/62EcdBCqjB62CxnhgBkkJT,289653,4,"['modern southern rock', 'red dirt']"
Automatic Fantastic,5ISEvdCrRMkVB0gIKvzuCl,Brant Bjork,538ZIoOw6wW1xdjuIaQHOS,0.625,0.522,1,-10.96,1,0.0465,0.0439,0.894,0.127,0.504,124.334,audio_features,5ISEvdCrRMkVB0gIKvzuCl,spotify:track:5ISEvdCrRMkVB0gIKvzuCl,https://api.spotify.com/v1/tracks/5ISEvdCrRMkVB0gIKvzuCl,https://api.spotify.com/v1/audio-analysis/5ISEvdCrRMkVB0gIKvzuCl,415467,4,"['instrumental stoner rock', 'modern blues rock', 'palm desert scene', 'stoner metal', 'stoner rock']"
Red Tide Rising,66Msn8nRBJhfo56TpVRPjj,Orange Goblin,3nutnJ57QnbWEdCWn2EyWo,0.269,0.941,7,-6.759,1,0.11,3.36e-06,0.0109,0.142,0.204,110.198,audio_features,66Msn8nRBJhfo56TpVRPjj,spotify:track:66Msn8nRBJhfo56TpVRPjj,https://api.spotify.com/v1/tracks/66Msn8nRBJhfo56TpVRPjj,https://api.spotify.com/v1/audio-analysis/66Msn8nRBJhfo56TpVRPjj,289867,3,"['stoner metal', 'stoner rock', 'uk doom metal', 'uk stoner rock']"
Marcus Garvey,3xHlXv9Nof468nUhEKCc9T,Burning Spear,6qaKS0nzGP4hfjl4aFZmEU,0.709,0.379,7,-12.913,0,0.102,0.114,0.000896,0.0376,0.528,91.583,audio_features,3xHlXv9Nof468nUhEKCc9T,spotify:track:3xHlXv9Nof468nUhEKCc9T,https://api.spotify.com/v1/tracks/3xHlXv9Nof468nUhEKCc9T,https://api.spotify.com/v1/audio-analysis/3xHlXv9Nof468nUhEKCc9T,205640,4,"['dub', 'reggae', 'roots reggae']"
Sinsemilla,7pjh4uQTLI51mu9GwrLxy5,Black Uhuru,5keeQyPKYRxUCKDMECTXG3,0.808,0.588,4,-11.578,0,0.0812,0.00832,0.0609,0.0856,0.701,131.258,audio_features,7pjh4uQTLI51mu9GwrLxy5,spotify:track:7pjh4uQTLI51mu9GwrLxy5,https://api.spotify.com/v1/tracks/7pjh4uQTLI51mu9GwrLxy5,https://api.spotify.com/v1/audio-analysis/7pjh4uQTLI51mu9GwrLxy5,312867,4,"['dub', 'reggae', 'roots reggae']"
It's A Pity,1GoECUZZH7DUMcNsIkZeEO,Tanya Stephens,0vL0HKEtNHGobKmDNarMFQ,0.677,0.808,7,-5.304,1,0.338,0.00876,0.0,0.0159,0.86,139.742,audio_features,1GoECUZZH7DUMcNsIkZeEO,spotify:track:1GoECUZZH7DUMcNsIkZeEO,https://api.spotify.com/v1/tracks/1GoECUZZH7DUMcNsIkZeEO,https://api.spotify.com/v1/audio-analysis/1GoECUZZH7DUMcNsIkZeEO,253160,4,"['dancehall', 'dancehall queen', 'reggae fusion']"
A Tender History In Rust,0E4aTFOTBhKfNRPLw7RiMo,Do Make Say Think,1WudHeuEN3d18SXVos95mc,0.25,0.313,5,-13.572,1,0.0275,0.785,0.918,0.158,0.156,88.579,audio_features,0E4aTFOTBhKfNRPLw7RiMo,spotify:track:0E4aTFOTBhKfNRPLw7RiMo,https://api.spotify.com/v1/tracks/0E4aTFOTBhKfNRPLw7RiMo,https://api.spotify.com/v1/audio-analysis/0E4aTFOTBhKfNRPLw7RiMo,307307,3,"['canadian post-rock', 'double drumming', 'instrumental post-rock', 'post-rock']"
These Are the Days,1PGfr64l9QwUVozr7Crmfu,Jason Collett,4uuXjSga3HgpAETXd0UpxW,0.669,0.525,2,-9.955,1,0.0292,0.456,0.00404,0.0723,0.678,111.947,audio_features,1PGfr64l9QwUVozr7Crmfu,spotify:track:1PGfr64l9QwUVozr7Crmfu,https://api.spotify.com/v1/tracks/1PGfr64l9QwUVozr7Crmfu,https://api.spotify.com/v1/audio-analysis/1PGfr64l9QwUVozr7Crmfu,180773,4,"['canadian indie', 'canadian singer-songwriter']"
Alcohol,3VLCU9gSkSHgmgXaLQ4I8I,Gang Green,4gfM529Pq1Qxrc40MfJmge,0.45,0.837,11,-14.345,1,0.0477,0.000156,2.41e-05,0.334,0.423,109.575,audio_features,3VLCU9gSkSHgmgXaLQ4I8I,spotify:track:3VLCU9gSkSHgmgXaLQ4I8I,https://api.spotify.com/v1/tracks/3VLCU9gSkSHgmgXaLQ4I8I,https://api.spotify.com/v1/audio-analysis/3VLCU9gSkSHgmgXaLQ4I8I,132427,4,"['boston hardcore', 'boston punk', 'boston rock', 'crossover thrash', 'hardcore punk', 'punk']"
New Direction,7CdGO6KJg20UAAXl7CW8q6,Gorilla Biscuits,4dJX4iJ0qbB4gjkeenbK2N,0.356,0.983,6,-4.354,1,0.136,0.00321,2.39e-06,0.246,0.19,137.374,audio_features,7CdGO6KJg20UAAXl7CW8q6,spotify:track:7CdGO6KJg20UAAXl7CW8q6,https://api.spotify.com/v1/tracks/7CdGO6KJg20UAAXl7CW8q6,https://api.spotify.com/v1/audio-analysis/7CdGO6KJg20UAAXl7CW8q6,149133,4,"['crossover thrash', 'hardcore', 'nyhc', 'punk', 'straight edge']"
Straight Edge,3Iw6tbCYDYb3libUo3bB5S,Minor Threat,07PiZYrhllpSXtELkUxlrf,0.251,0.958,5,-6.383,1,0.0685,0.00098,0.00408,0.313,0.748,189.067,audio_features,3Iw6tbCYDYb3libUo3bB5S,spotify:track:3Iw6tbCYDYb3libUo3bB5S,https://api.spotify.com/v1/tracks/3Iw6tbCYDYb3libUo3bB5S,https://api.spotify.com/v1/audio-analysis/3Iw6tbCYDYb3libUo3bB5S,47227,4,"['dc hardcore', 'hardcore punk', 'punk', 'straight edge']"
Don't Want to Know If You Are Lonely,4tPFEWRuNQhibDQSGB2PVE,Hüsker Dü,16bN8mhtDFdegWbg0z3s10,0.305,0.965,0,-5.926,1,0.0809,0.00128,0.00124,0.317,0.644,90.81,audio_features,4tPFEWRuNQhibDQSGB2PVE,spotify:track:4tPFEWRuNQhibDQSGB2PVE,https://api.spotify.com/v1/tracks/4tPFEWRuNQhibDQSGB2PVE,https://api.spotify.com/v1/audio-analysis/4tPFEWRuNQhibDQSGB2PVE,210867,4,"['alternative rock', 'experimental rock', 'hardcore punk', 'noise pop', 'noise rock', 'post-hardcore', 'post-punk', 'power pop', 'punk']"
Sound System,3koYVZQlVCQko3HyivxmYu,Operation Ivy,18XRGxd1b484f2h06cwvJJ,0.569,0.954,2,-4.82,1,0.126,0.35,0.000265,0.0768,0.574,91.205,audio_features,3koYVZQlVCQko3HyivxmYu,spotify:track:3koYVZQlVCQko3HyivxmYu,https://api.spotify.com/v1/tracks/3koYVZQlVCQko3HyivxmYu,https://api.spotify.com/v1/audio-analysis/3koYVZQlVCQko3HyivxmYu,134027,4,"['hardcore punk', 'punk', 'ska', 'ska punk', 'skate punk']"
New Girl,7bFNtX22XJMy5TuEpQfa3C,The Suicide Machines,31v7ijnAMVL9V7Uzr1sFcI,0.466,0.96,0,-3.888,1,0.0543,0.000481,0.0,0.37,0.907,104.753,audio_features,7bFNtX22XJMy5TuEpQfa3C,spotify:track:7bFNtX22XJMy5TuEpQfa3C,https://api.spotify.com/v1/tracks/7bFNtX22XJMy5TuEpQfa3C,https://api.spotify.com/v1/audio-analysis/7bFNtX22XJMy5TuEpQfa3C,123000,4,"['punk', 'ska', 'ska punk', 'skate punk']"
Cool Kids,2XTggG0CO00DkQy3U9rj1e,Screeching Weasel,671sBQXQM2vHSu0AGvpfDs,0.597,0.887,7,-6.584,1,0.0406,0.000742,0.0345,0.188,0.88,93.031,audio_features,2XTggG0CO00DkQy3U9rj1e,spotify:track:2XTggG0CO00DkQy3U9rj1e,https://api.spotify.com/v1/tracks/2XTggG0CO00DkQy3U9rj1e,https://api.spotify.com/v1/audio-analysis/2XTggG0CO00DkQy3U9rj1e,133293,4,"['chicago punk', 'hardcore punk', 'power-pop punk', 'punk', 'ramonescore', 'ska', 'ska punk', 'skate punk']"
Awake,7mhDG9QgNYVArjDurXuib1,Trash Talk,4pVWSc4qEC6U3yIjQleh90,0.357,0.969,5,-5.038,0,0.186,0.000252,6.89e-05,0.104,0.44,167.136,audio_features,7mhDG9QgNYVArjDurXuib1,spotify:track:7mhDG9QgNYVArjDurXuib1,https://api.spotify.com/v1/tracks/7mhDG9QgNYVArjDurXuib1,https://api.spotify.com/v1/audio-analysis/7mhDG9QgNYVArjDurXuib1,100200,4,"['black punk', 'chaotic hardcore']"
Bite It You Scum,7IcJRPHlJD0uW72UZMWyIP,GG Allin,5Nx3gPpU2OFLI80rv7fDX5,0.29,0.939,11,-5.545,0,0.0689,0.263,0.44,0.274,0.0454,101.984,audio_features,7IcJRPHlJD0uW72UZMWyIP,spotify:track:7IcJRPHlJD0uW72UZMWyIP,https://api.spotify.com/v1/tracks/7IcJRPHlJD0uW72UZMWyIP,https://api.spotify.com/v1/audio-analysis/7IcJRPHlJD0uW72UZMWyIP,211227,4,"['hardcore punk', 'punk']"
Silence Is Golden But Duct Tape Is Silver,2CLmqGqTk9okK3N4hthCiw,Against All Authority,4zYmn9QW7Fzd7DzJsK9LyT,0.383,0.988,11,-3.056,0,0.175,0.00793,0.0,0.175,0.392,96.609,audio_features,2CLmqGqTk9okK3N4hthCiw,spotify:track:2CLmqGqTk9okK3N4hthCiw,https://api.spotify.com/v1/tracks/2CLmqGqTk9okK3N4hthCiw,https://api.spotify.com/v1/audio-analysis/2CLmqGqTk9okK3N4hthCiw,226333,4,"['crack rock steady', 'punk', 'ska', 'ska punk', 'skate punk']"
Lost in Sound,2PkUWws8CwdJbAla6C2xjk,Alex Smoke,6x9vRR3sKuI18TqfPqXcvk,0.799,0.466,9,-11.542,0,0.0612,0.0131,0.89,0.0867,0.583,130.013,audio_features,2PkUWws8CwdJbAla6C2xjk,spotify:track:2PkUWws8CwdJbAla6C2xjk,https://api.spotify.com/v1/tracks/2PkUWws8CwdJbAla6C2xjk,https://api.spotify.com/v1/audio-analysis/2PkUWws8CwdJbAla6C2xjk,328080,4,"['microhouse', 'minimal techno']"
Amelie - Original Mix,4w7SjU1dPuQshRKLzH0ueV,Butch,5kLzaeSHrmS7okc5XNE6lv,0.896,0.615,8,-9.758,1,0.18,0.000341,0.000102,0.564,0.614,126.008,audio_features,4w7SjU1dPuQshRKLzH0ueV,spotify:track:4w7SjU1dPuQshRKLzH0ueV,https://api.spotify.com/v1/tracks/4w7SjU1dPuQshRKLzH0ueV,https://api.spotify.com/v1/audio-analysis/4w7SjU1dPuQshRKLzH0ueV,367619,3,"['acid techno', 'frankfurt electronic', 'german techno', 'minimal tech house', 'minimal techno']"
Joy & Happiness,1n90ki0mN9itwbJEwcK6Hz,Daniel Steinberg,6mU76NVrD4mcmA5WIoiUMV,0.887,0.442,11,-9.827,0,0.0911,0.000334,0.554,0.0946,0.873,123.017,audio_features,1n90ki0mN9itwbJEwcK6Hz,spotify:track:1n90ki0mN9itwbJEwcK6Hz,https://api.spotify.com/v1/tracks/1n90ki0mN9itwbJEwcK6Hz,https://api.spotify.com/v1/audio-analysis/1n90ki0mN9itwbJEwcK6Hz,364786,4,"['german tech house', 'minimal techno']"
Soopertrack,5vIHGNhS9AH1aTiRgsHSna,Extrawelt,3VRvi42U8SsiT4YKP5LNCB,0.777,0.696,1,-9.253,1,0.0427,0.000739,0.939,0.0686,0.0915,129.987,audio_features,5vIHGNhS9AH1aTiRgsHSna,spotify:track:5vIHGNhS9AH1aTiRgsHSna,https://api.spotify.com/v1/tracks/5vIHGNhS9AH1aTiRgsHSna,https://api.spotify.com/v1/audio-analysis/5vIHGNhS9AH1aTiRgsHSna,479720,4,"['german techno', 'hamburg electronic', 'minimal techno']"
Wasting Time,4qGFEja2VpLmayJ2R5NsKC,Frivolous,3YlS5XmI6AzoEPSLe0tCZj,0.838,0.416,6,-11.362,0,0.199,0.168,0.791,0.0942,0.787,124.498,audio_features,4qGFEja2VpLmayJ2R5NsKC,spotify:track:4qGFEja2VpLmayJ2R5NsKC,https://api.spotify.com/v1/tracks/4qGFEja2VpLmayJ2R5NsKC,https://api.spotify.com/v1/audio-analysis/4qGFEja2VpLmayJ2R5NsKC,311722,4,['canadian electronic']
Everything (feat. Kat Boelskov),0MEVF2eRPSn0CaKk5CgJF5,Greenville Massive,4KQmJ4YcQd6z8nqMvKT0zG,0.891,0.393,1,-9.168,1,0.112,0.00195,0.901,0.0961,0.294,120.004,audio_features,0MEVF2eRPSn0CaKk5CgJF5,spotify:track:0MEVF2eRPSn0CaKk5CgJF5,https://api.spotify.com/v1/tracks/0MEVF2eRPSn0CaKk5CgJF5,https://api.spotify.com/v1/audio-analysis/0MEVF2eRPSn0CaKk5CgJF5,370206,4,[]
A Thousand Nights - Original Mix,7FiJDucbaQrsjYdeR7Zi6u,Gregor Tresher,3vy8oQAubj1IykJLLqvVFC,0.688,0.534,9,-10.534,0,0.0392,0.0372,0.938,0.119,0.642,127.999,audio_features,7FiJDucbaQrsjYdeR7Zi6u,spotify:track:7FiJDucbaQrsjYdeR7Zi6u,https://api.spotify.com/v1/tracks/7FiJDucbaQrsjYdeR7Zi6u,https://api.spotify.com/v1/audio-analysis/7FiJDucbaQrsjYdeR7Zi6u,456701,4,"['frankfurt electronic', 'german techno', 'minimal techno']"
Allowance,7f6jeeSgmiEWEnhBNdC5WH,Isolée,6FfTOJJ5iO4tRG80MG5Ovj,0.772,0.436,9,-10.488,0,0.0336,0.336,0.796,0.153,0.217,120.011,audio_features,7f6jeeSgmiEWEnhBNdC5WH,spotify:track:7f6jeeSgmiEWEnhBNdC5WH,https://api.spotify.com/v1/tracks/7f6jeeSgmiEWEnhBNdC5WH,https://api.spotify.com/v1/audio-analysis/7f6jeeSgmiEWEnhBNdC5WH,407752,4,"['german electronica', 'intelligent dance music', 'microhouse', 'minimal tech house', 'minimal techno']"
Love Story,6g99OTGhJ4BnXDHerdufGR,Layo & Bushwacka!,4XO18kRHLT6F5RhomZGrpc,0.656,0.682,7,-10.399,0,0.0333,0.329,0.429,0.463,0.0768,132.009,audio_features,6g99OTGhJ4BnXDHerdufGR,spotify:track:6g99OTGhJ4BnXDHerdufGR,https://api.spotify.com/v1/tracks/6g99OTGhJ4BnXDHerdufGR,https://api.spotify.com/v1/audio-analysis/6g99OTGhJ4BnXDHerdufGR,312933,4,"['big beat', 'breakbeat', 'classic progressive house', 'disco house', 'nu skool breaks', 'vocal house']"
Atlas,7wtjb2tGX2bD0f5ckLeBTT,Marc Romboy,623ecFS6T9xsx9Rb98eii5,0.808,0.448,11,-10.199,1,0.0627,0.00114,0.804,0.0456,0.137,125.003,audio_features,7wtjb2tGX2bD0f5ckLeBTT,spotify:track:7wtjb2tGX2bD0f5ckLeBTT,https://api.spotify.com/v1/tracks/7wtjb2tGX2bD0f5ckLeBTT,https://api.spotify.com/v1/audio-analysis/7wtjb2tGX2bD0f5ckLeBTT,491929,4,"['german house', 'german techno', 'minimal techno']"
Gemini,7ahEhRHS4Ji5MFWv8o6vAP,Marek Hemmann,7tL5UmgvPx6TqKyf0Sjjw6,0.793,0.637,8,-11.994,1,0.093,0.00192,0.796,0.143,0.32,128.001,audio_features,7ahEhRHS4Ji5MFWv8o6vAP,spotify:track:7ahEhRHS4Ji5MFWv8o6vAP,https://api.spotify.com/v1/tracks/7ahEhRHS4Ji5MFWv8o6vAP,https://api.spotify.com/v1/audio-analysis/7ahEhRHS4Ji5MFWv8o6vAP,547560,4,"['german tech house', 'german techno', 'minimal tech house', 'minimal techno']"
Harmonisch Serie,6CkIKkafORmB2rcKahUA4l,Max Cooper,0WSSKmoRbxqLf3MnXInQ2J,0.702,0.522,8,-11.347,0,0.0418,0.00401,0.842,0.151,0.298,126.008,audio_features,6CkIKkafORmB2rcKahUA4l,spotify:track:6CkIKkafORmB2rcKahUA4l,https://api.spotify.com/v1/tracks/6CkIKkafORmB2rcKahUA4l,https://api.spotify.com/v1/audio-analysis/6CkIKkafORmB2rcKahUA4l,533344,3,"['electronica', 'microhouse', 'minimal melodic techno', 'minimal techno', 'modular synth']"
Dios,3srEyJX8JgSlMgH2sKLMz1,Oliver Huntemann,0NBGssQpgDczTsVEp4pCbR,0.723,0.456,8,-12.1,1,0.0541,0.00312,0.927,0.0908,0.579,126.018,audio_features,3srEyJX8JgSlMgH2sKLMz1,spotify:track:3srEyJX8JgSlMgH2sKLMz1,https://api.spotify.com/v1/tracks/3srEyJX8JgSlMgH2sKLMz1,https://api.spotify.com/v1/audio-analysis/3srEyJX8JgSlMgH2sKLMz1,594358,4,"['dark techno', 'german techno', 'hamburg electronic', 'high-tech minimal', 'minimal techno']"
Sky and Sand,6lWuJS86p0q5JAKekgETcN,Paul Kalkbrenner,0rasA5Z5h1ITtHelCpfu9R,0.791,0.329,10,-12.906,0,0.0592,0.6,0.863,0.193,0.526,127.021,audio_features,6lWuJS86p0q5JAKekgETcN,spotify:track:6lWuJS86p0q5JAKekgETcN,https://api.spotify.com/v1/tracks/6lWuJS86p0q5JAKekgETcN,https://api.spotify.com/v1/audio-analysis/6lWuJS86p0q5JAKekgETcN,230500,4,"['electronica', 'german techno', 'leipzig electronic', 'minimal techno']"
Run Baby Run,1rd3bZL1cR7gETcEw27apY,Paul Ritch,5qjsbSnuBPdr2cWMFQP8Tb,0.698,0.742,7,-8.047,1,0.0433,0.000634,0.851,0.102,0.0863,125.993,audio_features,1rd3bZL1cR7gETcEw27apY,spotify:track:1rd3bZL1cR7gETcEw27apY,https://api.spotify.com/v1/tracks/1rd3bZL1cR7gETcEw27apY,https://api.spotify.com/v1/audio-analysis/1rd3bZL1cR7gETcEw27apY,501060,4,"['acid techno', 'deep minimal techno', 'french techno', 'minimal techno']"
Black Smoker,15IC7eEwgwW4miKgtH7wL0,Piemont,2N6aCxMw56t6OuH5Jn23D7,0.81,0.734,4,-10.397,1,0.0762,0.0117,0.871,0.067,0.0608,127.004,audio_features,15IC7eEwgwW4miKgtH7wL0,spotify:track:15IC7eEwgwW4miKgtH7wL0,https://api.spotify.com/v1/tracks/15IC7eEwgwW4miKgtH7wL0,https://api.spotify.com/v1/audio-analysis/15IC7eEwgwW4miKgtH7wL0,400704,4,"['hamburg electronic', 'organic electronic']"
Come Closer,1lpbjt1C56RxsqRdVXlNSf,Robert Babicz,5XFQLyJekhzCO7PiTqboOB,0.797,0.561,9,-12.264,0,0.0552,0.0132,0.918,0.0798,0.586,124.007,audio_features,1lpbjt1C56RxsqRdVXlNSf,spotify:track:1lpbjt1C56RxsqRdVXlNSf,https://api.spotify.com/v1/tracks/1lpbjt1C56RxsqRdVXlNSf,https://api.spotify.com/v1/audio-analysis/1lpbjt1C56RxsqRdVXlNSf,407619,4,"['cologne electronic', 'german techno', 'minimal techno']"
Mango,6vi0raG5wVvth39ytUWjFA,Sascha Funke,1dDTkRz9WVOQr63enjJ1Yd,0.67,0.55,5,-11.353,0,0.0586,0.000775,0.92,0.0863,0.422,125.003,audio_features,6vi0raG5wVvth39ytUWjFA,spotify:track:6vi0raG5wVvth39ytUWjFA,https://api.spotify.com/v1/tracks/6vi0raG5wVvth39ytUWjFA,https://api.spotify.com/v1/audio-analysis/6vi0raG5wVvth39ytUWjFA,420920,4,"['german techno', 'minimal techno']"
Melodica - Original Mix,0xtif1cPZHjjeGiyN6fmDc,Stimming,2yPveJtn9DpeN0CgNJHvAQ,0.953,0.451,8,-10.264,1,0.197,0.0109,0.929,0.116,0.557,124.947,audio_features,0xtif1cPZHjjeGiyN6fmDc,spotify:track:0xtif1cPZHjjeGiyN6fmDc,https://api.spotify.com/v1/tracks/0xtif1cPZHjjeGiyN6fmDc,https://api.spotify.com/v1/audio-analysis/0xtif1cPZHjjeGiyN6fmDc,405932,4,"['german techno', 'hamburg electronic', 'microhouse', 'minimal techno']"
Volkwein,7vbXuqIZe5ghKwJtaYxqM8,Super Flu,1iZiG82D4w7FLHvOUUj4zW,0.766,0.51,1,-12.626,0,0.0373,0.113,0.901,0.0948,0.0908,120.006,audio_features,7vbXuqIZe5ghKwJtaYxqM8,spotify:track:7vbXuqIZe5ghKwJtaYxqM8,https://api.spotify.com/v1/tracks/7vbXuqIZe5ghKwJtaYxqM8,https://api.spotify.com/v1/audio-analysis/7vbXuqIZe5ghKwJtaYxqM8,544000,4,"['deep euro house', 'german house', 'microhouse', 'minimal tech house', 'minimal techno', 'organic house']"
How You Love Me,1nas007nDbzLwDGwvMdz79,3LAU,4YLQaW1UU3mrVetC8gNkg5,0.496,0.789,1,-3.648,1,0.0839,0.183,0.0,0.34,0.286,127.961,audio_features,1nas007nDbzLwDGwvMdz79,spotify:track:1nas007nDbzLwDGwvMdz79,https://api.spotify.com/v1/tracks/1nas007nDbzLwDGwvMdz79,https://api.spotify.com/v1/audio-analysis/1nas007nDbzLwDGwvMdz79,210469,4,"['edm', 'electro house', 'mashup', 'pop dance', 'progressive electro house', 'progressive house']"
